Solver,BenchmarkChoice,OptionWordpressRequire,OptionMysqlRequire,OptionMysqlProvide,OptionWebservers,min(FinalConfigurationComponents),max(FinalConfigurationComponents),mean(FinalConfigurationComponents),stddev(FinalConfigurationComponents),min(FinalConfigurationBindings),max(FinalConfigurationBindings),mean(FinalConfigurationBindings),stddev(FinalConfigurationBindings),min(SolvingSystemTime),max(SolvingSystemTime),mean(SolvingSystemTime),stddev(SolvingSystemTime),min(SolvingUserTime),max(SolvingUserTime),mean(SolvingUserTime),stddev(SolvingUserTime),min(SolvingWallClockTime),max(SolvingWallClockTime),mean(SolvingWallClockTime),stddev(SolvingWallClockTime),min(SystemTime),max(SystemTime),mean(SystemTime),stddev(SystemTime),min(UserTime),max(UserTime),mean(UserTime),stddev(UserTime),min(WallClockTime),max(WallClockTime),mean(WallClockTime),stddev(WallClockTime),min(AverageTotalMemoryUse),max(AverageTotalMemoryUse),mean(AverageTotalMemoryUse),stddev(AverageTotalMemoryUse),min(MaximumResidentSetSize),max(MaximumResidentSetSize),mean(MaximumResidentSetSize),stddev(MaximumResidentSetSize),min(AverageResidentSetSize),max(AverageResidentSetSize),mean(AverageResidentSetSize),stddev(AverageResidentSetSize),min(AverageUnsharedStackSize),max(AverageUnsharedStackSize),mean(AverageUnsharedStackSize),stddev(AverageUnsharedStackSize)
g12,wordpress,40,20,4,4,281.000000,281.000000,281.000000,0.000000,880.000000,880.000000,880.000000,0.000000,0.000000,0.020000,0.007500,0.008292,0.140000,0.210000,0.170000,0.027386,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010000,0.010000,0.150000,0.180000,0.162500,0.010897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7496.000000,7504.000000,7501.000000,3.316625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,20,4,5,281.000000,281.000000,281.000000,0.000000,880.000000,880.000000,880.000000,0.000000,0.000000,0.020000,0.010000,0.007071,2.140000,2.900000,2.480000,0.289137,0.000000,0.000000,0.000000,0.000000,0.010000,0.020000,0.012500,0.004330,2.170000,2.350000,2.297500,0.074624,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7512.000000,7516.000000,7513.000000,1.732051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,40,3,0,575.000000,575.000000,575.000000,0.000000,1640.000000,1640.000000,1640.000000,0.000000,0.000000,0.020000,0.006667,0.006872,0.000000,0.020000,0.008333,0.006236,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.008333,0.006872,0.000000,0.040000,0.025000,0.007638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5444.000000,5460.000000,5453.500000,4.291464,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,40,3,1,615.000000,615.000000,615.000000,0.000000,1680.000000,1680.000000,1680.000000,0.000000,0.000000,0.020000,0.005417,0.006442,0.000000,0.020000,0.012500,0.007773,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.007500,0.007773,0.010000,0.040000,0.027500,0.010104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5528.000000,5548.000000,5535.833333,5.941848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,40,3,2,615.000000,615.000000,615.000000,0.000000,1680.000000,1680.000000,1680.000000,0.000000,0.000000,0.020000,0.005417,0.006442,0.000000,0.020000,0.012083,0.007059,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.008750,0.007253,0.010000,0.040000,0.027917,0.007626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5500.000000,5512.000000,5506.333333,3.815174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,40,3,3,615.000000,615.000000,615.000000,0.000000,1680.000000,1680.000000,1680.000000,0.000000,0.000000,0.020000,0.008750,0.007806,0.060000,0.120000,0.101667,0.015986,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010000,0.006455,0.060000,0.130000,0.111667,0.017480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7484.000000,7496.000000,7492.000000,3.265986,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,40,3,4,615.000000,615.000000,615.000000,0.000000,1680.000000,1680.000000,1680.000000,0.000000,0.000000,0.010000,0.002500,0.004330,0.120000,0.160000,0.140000,0.014142,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.007500,0.004330,0.150000,0.250000,0.185000,0.039051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7504.000000,7504.000000,7504.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,40,3,5,615.000000,615.000000,615.000000,0.000000,1680.000000,1680.000000,1680.000000,0.000000,0.000000,0.020000,0.007500,0.008292,2.000000,2.420000,2.145000,0.163478,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.007500,0.008292,1.980000,2.160000,2.085000,0.066895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7512.000000,7516.000000,7513.000000,1.732051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,40,4,0,441.000000,441.000000,441.000000,0.000000,1640.000000,1640.000000,1640.000000,0.000000,0.000000,0.010000,0.003750,0.004841,0.000000,0.020000,0.012083,0.007059,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.006667,0.006236,0.010000,0.030000,0.022500,0.005204,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5440.000000,5460.000000,5449.000000,5.916080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,40,4,1,481.000000,481.000000,481.000000,0.000000,1680.000000,1680.000000,1680.000000,0.000000,0.000000,0.010000,0.005833,0.004930,0.000000,0.020000,0.009167,0.004930,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.007917,0.004983,0.010000,0.030000,0.022083,0.005758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5436.000000,5452.000000,5446.833333,4.687454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,40,4,2,481.000000,481.000000,481.000000,0.000000,1680.000000,1680.000000,1680.000000,0.000000,0.000000,0.020000,0.006250,0.006333,0.000000,0.020000,0.010833,0.006401,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.007917,0.006442,0.000000,0.040000,0.022917,0.010198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5448.000000,5468.000000,5455.666667,5.527708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,40,4,3,481.000000,481.000000,481.000000,0.000000,1680.000000,1680.000000,1680.000000,0.000000,0.000000,0.020000,0.009583,0.006757,0.060000,0.120000,0.095833,0.019773,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.007917,0.006442,0.060000,0.130000,0.107917,0.021981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7484.000000,7496.000000,7491.666667,3.448027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,40,4,4,481.000000,481.000000,481.000000,0.000000,1680.000000,1680.000000,1680.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140000,0.240000,0.185000,0.035707,0.000000,0.000000,0.000000,0.000000,0.010000,0.010000,0.010000,0.000000,0.140000,0.240000,0.172500,0.039607,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7496.000000,7504.000000,7499.000000,3.316625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,40,4,5,481.000000,481.000000,481.000000,0.000000,1680.000000,1680.000000,1680.000000,0.000000,0.000000,0.010000,0.005000,0.005000,2.040000,2.150000,2.115000,0.043875,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.012500,0.008292,2.060000,2.220000,2.137500,0.057609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7508.000000,7516.000000,7512.000000,2.828427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,60,3,0,841.000000,841.000000,841.000000,0.000000,2440.000000,2440.000000,2440.000000,0.000000,0.000000,0.010000,0.003750,0.004841,0.000000,0.020000,0.010000,0.005774,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.006250,0.005637,0.010000,0.040000,0.032500,0.008292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5828.000000,5864.000000,5836.166667,6.877903,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,60,3,1,881.000000,881.000000,881.000000,0.000000,2480.000000,2480.000000,2480.000000,0.000000,0.000000,0.020000,0.006667,0.006236,0.000000,0.020000,0.009167,0.007022,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.007083,0.006757,0.020000,0.060000,0.039167,0.009091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6064.000000,6348.000000,6079.333333,56.138717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,60,3,2,881.000000,881.000000,881.000000,0.000000,2480.000000,2480.000000,2480.000000,0.000000,0.000000,0.020000,0.006667,0.006872,0.000000,0.020000,0.011667,0.007454,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.006667,0.007454,0.020000,0.050000,0.037083,0.008888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6020.000000,6040.000000,6031.333333,5.849976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,60,3,3,881.000000,881.000000,881.000000,0.000000,2480.000000,2480.000000,2480.000000,0.000000,0.000000,0.020000,0.006667,0.005528,0.060000,0.120000,0.099167,0.018690,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.011667,0.007454,0.080000,0.150000,0.119167,0.019983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7484.000000,7496.000000,7489.833333,3.996526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,60,3,4,881.000000,881.000000,881.000000,0.000000,2480.000000,2480.000000,2480.000000,0.000000,0.000000,0.010000,0.002500,0.004330,0.140000,0.210000,0.177500,0.024875,0.000000,0.000000,0.000000,0.000000,0.010000,0.020000,0.012500,0.004330,0.160000,0.220000,0.187500,0.027726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7500.000000,7508.000000,7504.000000,2.828427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,60,3,5,881.000000,881.000000,881.000000,0.000000,2480.000000,2480.000000,2480.000000,0.000000,0.000000,0.010000,0.002500,0.004330,1.930000,2.750000,2.207500,0.319247,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010000,0.007071,1.940000,2.320000,2.125000,0.134629,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7508.000000,7512.000000,7509.000000,1.732051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,60,4,0,641.000000,641.000000,641.000000,0.000000,2440.000000,2440.000000,2440.000000,0.000000,0.000000,0.020000,0.005417,0.005758,0.000000,0.020000,0.008333,0.006872,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.008333,0.006236,0.000000,0.040000,0.030000,0.009574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5760.000000,5776.000000,5766.333333,5.153208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,60,4,1,681.000000,681.000000,681.000000,0.000000,2480.000000,2480.000000,2480.000000,0.000000,0.000000,0.020000,0.005833,0.006401,0.000000,0.020000,0.011250,0.007253,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.009583,0.007348,0.010000,0.040000,0.030833,0.008620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5872.000000,5896.000000,5882.500000,5.866572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,60,4,2,681.000000,681.000000,681.000000,0.000000,2480.000000,2480.000000,2480.000000,0.000000,0.000000,0.020000,0.005417,0.007059,0.000000,0.020000,0.009167,0.006401,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.009167,0.007022,0.010000,0.050000,0.030833,0.010769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5864.000000,5880.000000,5873.000000,4.932883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,60,4,3,681.000000,681.000000,681.000000,0.000000,2480.000000,2480.000000,2480.000000,0.000000,0.000000,0.030000,0.009583,0.007895,0.070000,0.120000,0.100833,0.011149,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.012083,0.008154,0.070000,0.140000,0.115417,0.018023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7488.000000,7496.000000,7493.166667,2.702879,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,60,4,4,681.000000,681.000000,681.000000,0.000000,2480.000000,2480.000000,2480.000000,0.000000,0.000000,0.020000,0.010000,0.007071,0.130000,0.240000,0.185000,0.042720,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010000,0.007071,0.160000,0.230000,0.182500,0.028614,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7504.000000,7508.000000,7505.000000,1.732051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,60,4,5,681.000000,681.000000,681.000000,0.000000,2480.000000,2480.000000,2480.000000,0.000000,0.000000,0.010000,0.007500,0.004330,1.920000,2.800000,2.332500,0.364237,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010000,0.007071,1.930000,2.130000,2.055000,0.076322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7504.000000,7512.000000,7509.000000,3.316625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,80,3,0,1108.000000,1108.000000,1108.000000,0.000000,3240.000000,3240.000000,3240.000000,0.000000,0.000000,0.020000,0.003750,0.005637,0.000000,0.020000,0.011250,0.005995,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.007083,0.007895,0.020000,0.060000,0.042917,0.011358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6520.000000,6540.000000,6530.500000,5.392897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,80,3,1,1148.000000,1148.000000,1148.000000,0.000000,3280.000000,3280.000000,3280.000000,0.000000,0.000000,0.020000,0.006667,0.005528,0.000000,0.020000,0.010000,0.005000,0.000000,0.000000,0.000000,0.000000,0.000000,0.040000,0.010000,0.009574,0.020000,0.060000,0.046250,0.011110,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6512.000000,6540.000000,6522.000000,7.916228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,80,3,2,1148.000000,1148.000000,1148.000000,0.000000,3280.000000,3280.000000,3280.000000,0.000000,0.000000,0.020000,0.004583,0.005758,0.000000,0.030000,0.013750,0.006960,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010000,0.008165,0.020000,0.060000,0.045417,0.011539,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6576.000000,6588.000000,6583.833333,4.393809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,80,3,3,1148.000000,1148.000000,1148.000000,0.000000,3280.000000,3280.000000,3280.000000,0.000000,0.000000,0.020000,0.010417,0.007348,0.050000,0.110000,0.095000,0.016330,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.009167,0.007592,0.070000,0.160000,0.132083,0.023625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7472.000000,7496.000000,7490.000000,4.760952,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,80,3,4,1148.000000,1148.000000,1148.000000,0.000000,3280.000000,3280.000000,3280.000000,0.000000,0.000000,0.020000,0.010000,0.010000,0.140000,0.200000,0.155000,0.025981,0.000000,0.000000,0.000000,0.000000,0.000000,0.030000,0.017500,0.010897,0.150000,0.180000,0.165000,0.011180,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7500.000000,7504.000000,7503.000000,1.732051,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,80,3,5,1148.000000,1148.000000,1148.000000,0.000000,3280.000000,3280.000000,3280.000000,0.000000,0.000000,0.020000,0.005000,0.008660,1.890000,2.050000,1.975000,0.060622,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.010000,0.007071,1.920000,2.110000,2.025000,0.086168,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7512.000000,7516.000000,7514.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,80,4,0,841.000000,841.000000,841.000000,0.000000,3240.000000,3240.000000,3240.000000,0.000000,0.000000,0.020000,0.006250,0.006960,0.000000,0.020000,0.010417,0.007895,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.006250,0.006333,0.010000,0.050000,0.037500,0.009242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6060.000000,6080.000000,6069.333333,5.849976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,80,4,1,881.000000,881.000000,881.000000,0.000000,3280.000000,3280.000000,3280.000000,0.000000,0.000000,0.020000,0.007083,0.006757,0.000000,0.020000,0.010000,0.007071,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.008750,0.008809,0.030000,0.060000,0.042083,0.009119,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6228.000000,6500.000000,6257.666667,72.036256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
g12,wordpress,40,80,4,2,881.000000,881.000000,881.000000,0.000000,3280.000000,3280.000000,3280.000000,0.000000,0.000000,0.020000,0.006667,0.007454,0.000000,0.020000,0.010000,0.007638,0.000000,0.000000,0.000000,0.000000,0.000000,0.020000,0.007083,0.006110,0.020000,0.060000,0.041667,0.009428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6196.000000,6216.000000,6203.500000,5.074446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
